scope,feature_group,feature,real_mean,fake_mean,cohen_d_fake_minus_real,absolute_cohen_d
pooled,quantity_plus_arrangement,angle_mean_abs_deg,5.002715818198139,4.877090625401085,-0.019080505418786208,0.019080505418786208
pooled,quantity_plus_arrangement,angle_std_deg,13.071293798488359,15.206455034315193,0.16940843277222567,0.16940843277222567
pooled,quantity_plus_arrangement,rotated_fraction_gt_5deg,0.07775925356665485,0.0663803969209044,-0.09893641833671354,0.09893641833671354
pooled,quantity_plus_arrangement,center_grid_0_0,0.04858922793531724,0.033476519388817946,-0.279334681099422,0.279334681099422
pooled,quantity_plus_arrangement,center_grid_0_1,0.07780088675232658,0.05891493718925399,-0.30916697130446863,0.30916697130446863
pooled,quantity_plus_arrangement,center_grid_0_2,0.03849460541408192,0.033346710432688303,-0.10993461844724631,0.10993461844724631
pooled,quantity_plus_arrangement,center_grid_0_3,0.036188012415850665,0.029937764122853837,-0.1779312096521239,0.1779312096521239
pooled,quantity_plus_arrangement,center_grid_1_0,0.06611598315932864,0.07548166885363493,0.1608326549770827,0.1608326549770827
pooled,quantity_plus_arrangement,center_grid_1_1,0.09634478084719308,0.07503636065224524,-0.28250387382909475,0.28250387382909475
pooled,quantity_plus_arrangement,center_grid_1_2,0.07853750224043374,0.07973012610005041,0.012994344623905345,0.012994344623905345
pooled,quantity_plus_arrangement,center_grid_1_3,0.06774885614929498,0.06965694313832296,0.028896140917247688,0.028896140917247688
pooled,quantity_plus_arrangement,center_grid_2_0,0.06418226430099706,0.0865209769310129,0.3567035844466442,0.3567035844466442
pooled,quantity_plus_arrangement,center_grid_2_1,0.08385272219495765,0.07218034567934814,-0.1393199634421793,0.1393199634421793
pooled,quantity_plus_arrangement,center_grid_2_2,0.07076890386978257,0.06232428471743897,-0.12441040447220016,0.12441040447220016
pooled,quantity_plus_arrangement,center_grid_2_3,0.06433347266416688,0.08035623457183941,0.2346513821066975,0.2346513821066975
pooled,quantity_plus_arrangement,center_grid_3_0,0.04836678655152489,0.05504172750954988,0.11222803032019603,0.11222803032019603
pooled,quantity_plus_arrangement,center_grid_3_1,0.06336012998179037,0.07824301241769559,0.2958896470009911,0.2958896470009911
pooled,quantity_plus_arrangement,center_grid_3_2,0.04722936495466567,0.05617854999107852,0.1769785652129025,0.1769785652129025
pooled,quantity_plus_arrangement,center_grid_3_3,0.04808650056828769,0.05357383830416836,0.1075490026197486,0.1075490026197486
AcademicPosters,quantity_only,region_count,168.0,185.7,0.4190589930767517,0.4190589930767517
AcademicPosters,quantity_only,union_coverage_norm,0.27967330081380254,0.224453118461427,-0.8335457530710112,0.8335457530710112
AcademicPosters,quantity_only,sum_box_area_norm,0.2844471747392922,0.2264686962083171,-0.8582868909242746,0.8582868909242746
AcademicPosters,quantity_only,mean_box_area_norm,0.00178258777525001,0.00122263812903929,-1.433229874747836,1.433229874747836
AcademicPosters,quantity_only,median_box_area_norm,0.00076722929524849,0.00072065100253149,-0.1751877025788577,0.1751877025788577
AcademicPosters,quantity_only,std_box_area_norm,0.0025487875107482105,0.0019211067891271299,-0.7966410860259956,0.7966410860259956
AcademicPosters,quantity_only,mean_box_width_norm,0.10301410164026296,0.07616202412115794,-0.8612082758222265,0.8612082758222265
AcademicPosters,quantity_only,mean_box_height_norm,0.01741424345525514,0.015598092065446581,-0.708725138239308,0.708725138239308
AcademicPosters,quantity_only,mean_confidence,0.8159510781769475,0.8551334240562166,3.701374315313012,3.701374315313012
AcademicPosters,quantity_only,low_confidence_fraction,0.24667333748949827,0.10314166580060943,-3.618772360652878,3.618772360652878
AcademicPosters,arrangement_only,center_x_mean,0.5625308933280257,0.5112518526099357,-0.738651568877076,0.738651568877076
AcademicPosters,arrangement_only,center_x_std,0.28221665393625883,0.27324694737253685,-0.49776075268391967,0.49776075268391967
AcademicPosters,arrangement_only,center_y_mean,0.5509168198437078,0.5685111249076766,0.4911950534445475,0.4911950534445475
AcademicPosters,arrangement_only,center_y_std,0.24934585431871317,0.25491572524959594,0.23522166420075988,0.23522166420075988
AcademicPosters,arrangement_only,center_x_span,0.906550042136085,0.9159019259446121,0.39870778218231023,0.39870778218231023
AcademicPosters,arrangement_only,center_y_span,0.9257232384835741,0.9481981728478971,1.3328306946346788,1.3328306946346788
AcademicPosters,arrangement_only,nearest_neighbor_mean_norm,0.02924651110692577,0.027685127516796276,-0.2549459765862411,0.2549459765862411
AcademicPosters,arrangement_only,nearest_neighbor_median_norm,0.021460594769537312,0.02196889734596042,0.08840363646193451,0.08840363646193451
AcademicPosters,arrangement_only,nearest_neighbor_std_norm,0.021922053645062098,0.0174490381314319,-0.9102256598195044,0.9102256598195044
AcademicPosters,arrangement_only,pairwise_distance_mean_norm,0.4744611589278914,0.4761438941154177,0.05534678010587372,0.05534678010587372
AcademicPosters,arrangement_only,pairwise_distance_std_norm,0.24805843037624759,0.23308084445460517,-1.1419616869259395,1.1419616869259395
AcademicPosters,arrangement_only,row_alignment_fraction,0.05789091892154465,0.05304066287437283,-0.46479476956261545,0.46479476956261545
AcademicPosters,arrangement_only,column_alignment_fraction,0.07478131978455667,0.05362929747378263,-1.1988264118195386,1.1988264118195386
AcademicPosters,arrangement_only,angle_mean_abs_deg,3.326837628947813,2.980351809644518,-0.16336923596850927,0.16336923596850927
AcademicPosters,arrangement_only,angle_std_deg,14.560829860534337,13.613031213851684,-0.1512457102535103,0.1512457102535103
AcademicPosters,arrangement_only,rotated_fraction_gt_5deg,0.06469858899904452,0.05946957123289376,-0.13018413243221558,0.13018413243221558
AcademicPosters,arrangement_only,center_grid_0_0,0.03312978287734023,0.02541090167493566,-0.47295669957821024,0.47295669957821024
AcademicPosters,arrangement_only,center_grid_0_1,0.03044656620125034,0.03700062060196491,0.6928300662544815,0.6928300662544815
AcademicPosters,arrangement_only,center_grid_0_2,0.033881502418051365,0.03728441815345794,0.1545571923695101,0.1545571923695101
AcademicPosters,arrangement_only,center_grid_0_3,0.045217849930063427,0.03639777938311425,-0.38668323896737017,0.38668323896737017
AcademicPosters,arrangement_only,center_grid_1_0,0.05506854366093389,0.06924995372240814,0.6045537840684164,0.6045537840684164
AcademicPosters,arrangement_only,center_grid_1_1,0.02553470126556151,0.054224637098860815,1.2803693130954341,1.2803693130954341
AcademicPosters,arrangement_only,center_grid_1_2,0.06370488819501866,0.07248656379823983,0.23173575508356264,0.23173575508356264
AcademicPosters,arrangement_only,center_grid_1_3,0.1294371582403407,0.06638066167298763,-0.7576386230127453,0.7576386230127453
AcademicPosters,arrangement_only,center_grid_2_0,0.07472833987787555,0.08354392889664845,0.1848430610510387,0.1848430610510387
AcademicPosters,arrangement_only,center_grid_2_1,0.04277487554654781,0.06358476604582505,0.7431581942187208,0.7431581942187208
AcademicPosters,arrangement_only,center_grid_2_2,0.06749906017022422,0.07844753972974898,0.3205151331484782,0.3205151331484782
AcademicPosters,arrangement_only,center_grid_2_3,0.1098454458447283,0.07538306058900757,-0.5238444943977001,0.5238444943977001
AcademicPosters,arrangement_only,center_grid_3_0,0.07578395937291658,0.05544685761844651,-0.7402972193561715,0.7402972193561715
AcademicPosters,arrangement_only,center_grid_3_1,0.0598957007350988,0.08252435595278948,0.7654818780013559,0.7654818780013559
AcademicPosters,arrangement_only,center_grid_3_2,0.05669058372861435,0.08556598700789593,1.091012237584111,1.091012237584111
AcademicPosters,arrangement_only,center_grid_3_3,0.09636104193543359,0.07706796805366813,-0.3125187307486001,0.3125187307486001
AcademicPosters,quantity_plus_arrangement,region_count,168.0,185.7,0.4190589930767517,0.4190589930767517
AcademicPosters,quantity_plus_arrangement,union_coverage_norm,0.27967330081380254,0.224453118461427,-0.8335457530710112,0.8335457530710112
AcademicPosters,quantity_plus_arrangement,sum_box_area_norm,0.2844471747392922,0.2264686962083171,-0.8582868909242746,0.8582868909242746
AcademicPosters,quantity_plus_arrangement,mean_box_area_norm,0.00178258777525001,0.00122263812903929,-1.433229874747836,1.433229874747836
AcademicPosters,quantity_plus_arrangement,median_box_area_norm,0.00076722929524849,0.00072065100253149,-0.1751877025788577,0.1751877025788577
AcademicPosters,quantity_plus_arrangement,std_box_area_norm,0.0025487875107482105,0.0019211067891271299,-0.7966410860259956,0.7966410860259956
AcademicPosters,quantity_plus_arrangement,mean_box_width_norm,0.10301410164026296,0.07616202412115794,-0.8612082758222265,0.8612082758222265
