pilot_id,relative_path,status,error,image_width,image_height,num_regions,runtime_seconds
DVP_147_035dcdeffaa7,Data/Tables/0_real/PMC3661592_table_2.jpg,ok,,354,172,23,0.04497529999935068
DVP_148_0375f6440449,Data/Tables/0_real/PMC1459855_table_0.jpg,ok,,637,245,48,0.11337520000051882
DVP_149_037c5b2e99f7,Data/UIScreenshots/1_fake/ui_0391.png,ok,,941,1672,57,0.1272991000005277
DVP_150_0387660d36e6,Data/Receipts/0_real/X51006556596.jpg,ok,,621,1264,78,0.11997100000007777
DVP_151_03877dd71d94,Data/UIScreenshots/1_fake/ui_0157.png,ok,,941,1672,21,0.12065249999977823
DVP_152_038afef990e9,Data/CommercialPosters/0_real/5b63218b1cc8aa5429d05997_preview.jpg,ok,,1024,536,4,0.11985859999913373
DVP_153_038d09fb52e0,Data/AcademicPosters/0_real/ICLR_2023_13489_Understanding forest resilience to drought with Shapley valu.png,ok,,4200,2800,181,0.16192389999923762
DVP_154_038ec4d9acc9,Data/InfographicCharts/0_real/00047167.jpg,ok,,1080,1080,18,0.19680820000030508
DVP_155_0397ead33b36,Data/CommercialPosters/1_fake/commercial_poster_0546.png,ok,,1086,1448,41,0.14473509999879752
DVP_156_039851574579,Data/CommercialPosters/1_fake/commercial_poster_0033.png,ok,,1448,1086,41,0.14371749999918393
DVP_157_039dcd37c70e,Data/InfographicCharts/0_real/00041832.jpg,ok,,614,529,11,0.07960049999928742
DVP_158_03a14c2ed9fb,Data/CommercialPosters/0_real/5bd9d0459259f9ba54b31cf9_preview.jpg,ok,,576,1024,8,0.11441840000043157
DVP_159_03a8a35a4bdf,Data/InfographicCharts/0_real/00048468.jpg,ok,,600,323,43,0.06260190000102739
DVP_160_03aad9447ce8,Data/Receipts/0_real/X51005763958.jpg,ok,,742,1625,49,0.1017253999998502
DVP_161_03ac139de54c,Data/CommercialPosters/0_real/5ba112a218654940f77b1f5b_preview.jpg,ok,,1024,576,3,0.11140899999918474
DVP_162_03b003a6be84,Data/CommercialPosters/0_real/5bd04ade78e1194aa6dcd297_preview.jpg,ok,,576,1024,6,0.11622990000068967
DVP_163_03b7647ad693,Data/UIScreenshots/1_fake/ui_0569.png,ok,,941,1672,38,0.11524480000116455
DVP_164_03b8c995fbde,Data/UIScreenshots/0_real/32067.jpg,ok,,1080,1920,29,0.11388040000019828
DVP_165_03c37c8a842e,Data/CommercialPosters/1_fake/commercial_poster_0578.png,ok,,1086,1448,39,0.14578979999896546
DVP_166_03c659caa782,Data/Receipts/1_fake/receipt_0271.png,ok,,1023,1537,61,0.15411549999953422
DVP_167_03c8de266eae,Data/Tables/1_fake/table_0921.png,ok,,1402,1122,119,0.18033969999851251
DVP_168_03d3999357b4,Data/UIScreenshots/1_fake/ui_0583.png,ok,,941,1672,45,0.13811279999936232
DVP_169_03e5c2e492ad,Data/InfographicCharts/0_real/00035241.jpg,ok,,1200,675,46,0.12522920000083104
DVP_170_03e68175455f,Data/AcademicPosters/1_fake/academic_poster_0759.png,ok,,1402,1122,253,0.19909109999935026
DVP_171_03e8abbcb43d,Data/UIScreenshots/1_fake/ui_0886.png,ok,,941,1672,63,0.13097560000096564
DVP_172_03f4be77758e,Data/InfographicCharts/1_fake/infographic_chart_0158.png,ok,,1536,1024,56,0.15237979999983509
DVP_173_04043f432f31,Data/CommercialPosters/0_real/5a2304e8d8141396fe9a848b_preview.jpg,ok,,540,810,4,0.14263129999926605
DVP_174_04206ec3a991,Data/Tables/0_real/PMC3475003_table_0.jpg,ok,,394,409,110,0.18764110000120127
DVP_175_042344ee216c,Data/UIScreenshots/0_real/388.jpg,ok,,540,960,28,0.12629279999964638
DVP_176_042b2bd0f18b,Data/InfographicCharts/0_real/00011412.jpeg,ok,,1200,1200,33,0.21454370000174094
DVP_177_042ba6e59683,Data/Tables/1_fake/table_0548.png,ok,,1314,1197,93,0.19630539999889152
DVP_178_042e15f234bd,Data/AcademicPosters/0_real/ICML_2023_26497_Latent Space Editing in Transformer-Based Flow Matching.png,ok,,1401,701,61,0.117705599999681
DVP_179_04374a4148aa,Data/AcademicPosters/0_real/ICLR_2024_18536_Sin3DM_ Learning a Diffusion Model from a Single 3D Textured.png,ok,,4800,2880,95,0.1607979999989766
DVP_180_0443de151181,Data/Tables/1_fake/table_0612.png,ok,,1336,1177,113,0.2127464000004693
DVP_181_0445b374d1b4,Data/Receipts/0_real/X51005433514.jpg,ok,,1080,1527,38,0.14563799999996263
DVP_182_044abe50d348,Data/UIScreenshots/1_fake/ui_0773.png,ok,,941,1672,36,0.12971450000077311
DVP_183_044bf533b792,Data/InfographicCharts/0_real/00040318.jpg,ok,,1200,900,20,0.5003348000009282
DVP_184_0461bc03749e,Data/CommercialPosters/1_fake/commercial_poster_0969.png,ok,,1086,1448,27,0.15992410000035306
